Area,Variable Name,Year,Value
Côte d'Ivoire,National Rainfall Index (NRI),2017,1187
Côte d'Ivoire,Population density,1977,21.79028717
Côte d'Ivoire,Population density,1982,27.18163183
Côte d'Ivoire,Population density,1987,33.17680953
Côte d'Ivoire,Population density,1992,39.73336538
Côte d'Ivoire,Population density,1997,46.92260435
Côte d'Ivoire,Population density,2002,53.43775662
Côte d'Ivoire,Population density,2007,59.45307015
Côte d'Ivoire,Population density,2012,66.82127396
Côte d'Ivoire,Population density,2017,75.7845004
Côte d'Ivoire,SDG 6.4.2. Water Stress,1987,3.104203152
Côte d'Ivoire,SDG 6.4.2. Water Stress,1992,5.105078809
Côte d'Ivoire,SDG 6.4.2. Water Stress,1997,5.781085814
Côte d'Ivoire,SDG 6.4.2. Water Stress,2002,6.414010508
Côte d'Ivoire,SDG 6.4.2. Water Stress,2007,6.401537264
Côte d'Ivoire,SDG 6.4.2. Water Stress,2012,5.464292664
Côte d'Ivoire,SDG 6.4.2. Water Stress,2017,5.087565674
Côte d'Ivoire,Total renewable water resources per capita,1977,11974.67415
Côte d'Ivoire,Total renewable water resources per capita,1982,9599.555687
Côte d'Ivoire,Total renewable water resources per capita,1987,7864.878876
Côte d'Ivoire,Total renewable water resources per capita,1992,6567.064882
Côte d'Ivoire,Total renewable water resources per capita,1997,5560.893135
Côte d'Ivoire,Total renewable water resources per capita,2002,4882.90686
Côte d'Ivoire,Total renewable water resources per capita,2007,4388.866509
Côte d'Ivoire,Total renewable water resources per capita,2012,3904.917895
Côte d'Ivoire,Total renewable water resources per capita,2017,3443.07328
Côte d'Ivoire,Total population with access to safe drinking-water (JMP),1992,76.3
Côte d'Ivoire,Total population with access to safe drinking-water (JMP),1997,77.3
Côte d'Ivoire,Total population with access to safe drinking-water (JMP),2002,78.5
Côte d'Ivoire,Total population with access to safe drinking-water (JMP),2007,79.8
Côte d'Ivoire,Total population with access to safe drinking-water (JMP),2012,81.2
Côte d'Ivoire,Total population with access to safe drinking-water (JMP),2017,81.9
Croatia,Agricultural water withdrawal,2002,0.0059
Croatia,Agricultural water withdrawal,2007,0.0032
Croatia,Agricultural water withdrawal,2012,0.03556
Croatia,Agricultural water withdrawal,2017,0.076
Croatia,"Agriculture, value added (% GDP)",1992,8.834951
Croatia,"Agriculture, value added (% GDP)",1997,5.280707
Croatia,"Agriculture, value added (% GDP)",2002,4.8908
Croatia,"Agriculture, value added (% GDP)",2007,3.726651
Croatia,"Agriculture, value added (% GDP)",2012,3.34008
Croatia,"Agriculture, value added (% GDP)",2017,2.935786
Croatia,GDP per capita,1992,2588.755815
Croatia,GDP per capita,1997,5263.188248
Croatia,GDP per capita,2002,6100.292071
Croatia,GDP per capita,2007,13793.60026
Croatia,GDP per capita,2012,13148.88291
Croatia,GDP per capita,2017,13204.75154
Croatia,Industrial water withdrawal,2002,0.0628
Croatia,Industrial water withdrawal,2007,0.121871429
Croatia,Industrial water withdrawal,2012,0.1477
Croatia,Industrial water withdrawal,2017,0.184
Croatia,National Rainfall Index (NRI),1992,792.425
Croatia,National Rainfall Index (NRI),1997,817.6666667
Croatia,National Rainfall Index (NRI),2002,824.2
Croatia,National Rainfall Index (NRI),2007,824.2
Croatia,National Rainfall Index (NRI),2012,824.2
Croatia,National Rainfall Index (NRI),2017,824.2
Croatia,Population density,1992,83.70820658
Croatia,Population density,1997,80.06361067
Croatia,Population density,2002,77.74671029
Croatia,Population density,2007,77.08828415
Croatia,Population density,2012,75.91231666
Croatia,Population density,2017,73.10131073
Croatia,SDG 6.4.2. Water Stress,2002,1.275011116
Croatia,SDG 6.4.2. Water Stress,2007,1.447246395
Croatia,SDG 6.4.2. Water Stress,2012,1.469542019
Croatia,SDG 6.4.2. Water Stress,2017,1.495998221
Croatia,Total renewable water resources per capita,1992,22290.95207
Croatia,Total renewable water resources per capita,1997,23276.84598
Croatia,Total renewable water resources per capita,2002,24000.18745
Croatia,Total renewable water resources per capita,2007,24183.79131
Croatia,Total renewable water resources per capita,2012,24558.42554
Croatia,Total renewable water resources per capita,2017,25221.9954
Croatia,Total population with access to safe drinking-water (JMP),1992,98.2
Croatia,Total population with access to safe drinking-water (JMP),1997,98.3
Croatia,Total population with access to safe drinking-water (JMP),2002,98.4
Croatia,Total population with access to safe drinking-water (JMP),2007,98.9
Croatia,Total population with access to safe drinking-water (JMP),2012,99.4
Croatia,Total population with access to safe drinking-water (JMP),2017,99.6
Cuba,Agricultural water withdrawal,1975,
Cuba,Agricultural water withdrawal,1997,2.690181818
Cuba,Agricultural water withdrawal,2002,2.750636364
Cuba,Agricultural water withdrawal,2007,2.476
Cuba,Agricultural water withdrawal,2012,4.202333333
Cuba,Agricultural water withdrawal,2017,4.519
Cuba,"Agriculture, value added (% GDP)",1977,11.178815
Cuba,"Agriculture, value added (% GDP)",1982,11.228678
Cuba,"Agriculture, value added (% GDP)",1987,11.655321
Cuba,"Agriculture, value added (% GDP)",1992,11.463254
Cuba,"Agriculture, value added (% GDP)",1997,7.18721
Cuba,"Agriculture, value added (% GDP)",2002,5.945729
Cuba,"Agriculture, value added (% GDP)",2007,3.908108
Cuba,"Agriculture, value added (% GDP)",2012,3.850098
Cuba,"Agriculture, value added (% GDP)",2017,3.800684
Cuba,GDP per capita,1977,1474.463947
Cuba,GDP per capita,1982,2111.027086
Cuba,GDP per capita,1987,2455.148496
Cuba,GDP per capita,1992,2057.65829
Cuba,GDP per capita,1997,2302.936186
Cuba,GDP per capita,2002,2994.339988
Cuba,GDP per capita,2007,5184.485381
Cuba,GDP per capita,2012,6425.941119
Cuba,GDP per capita,2017,8433.092699
Cuba,Industrial water withdrawal,1977,0.2223
Cuba,Industrial water withdrawal,1982,0.37305
Cuba,Industrial water withdrawal,1987,0.5238
Cuba,Industrial water withdrawal,1992,0.67455
Cuba,Industrial water withdrawal,1997,0.764283333
Cuba,Industrial water withdrawal,2002,0.762491667
Cuba,Industrial water withdrawal,2007,0.7607
Cuba,Industrial water withdrawal,2012,0.74345
Cuba,Industrial water withdrawal,2017,0.74
Cuba,National Rainfall Index (NRI),1977,1282.666667
Cuba,National Rainfall Index (NRI),1982,1321.75
Cuba,National Rainfall Index (NRI),1987,1208
Cuba,National Rainfall Index (NRI),1992,1259.666667
Cuba,National Rainfall Index (NRI),1997,1204.111111
Cuba,National Rainfall Index (NRI),2002,1103
Cuba,National Rainfall Index (NRI),2007,1103
Cuba,National Rainfall Index (NRI),2012,1103
Cuba,National Rainfall Index (NRI),2017,1103
Cuba,Population density,1977,87.77997998
Cuba,Population density,1982,90.45697516
Cuba,Population density,1987,93.60854491
Cuba,Population density,1992,97.7012194
Cuba,Population density,1997,100.0066612
Cuba,Population density,2002,101.916926
Cuba,Population density,2007,102.3853126
Cuba,Population density,2012,102.4490717
Cuba,Population density,2017,105.5108775
Cuba,SDG 6.4.2. Water Stress,1997,17.96363949
Cuba,SDG 6.4.2. Water Stress,2002,18.04941119
Cuba,SDG 6.4.2. Water Stress,2007,16.98365732
Cuba,SDG 6.4.2. Water Stress,2012,22.86386834
Cuba,SDG 6.4.2. Water Stress,2017,23.93944607
Cuba,Total renewable water resources per capita,1977,3951.838984
Cuba,Total renewable water resources per capita,1982,3834.887761
Cuba,Total renewable water resources per capita,1987,3705.77651
Cuba,Total renewable water resources per capita,1992,3550.542655
Cuba,Total renewable water resources per capita,1997,3468.692412
Cuba,Total renewable water resources per capita,2002,3403.67749
Cuba,Total renewable water resources per capita,2007,3388.106537
Cuba,Total renewable water resources per capita,2012,3386.306105
Cuba,Total renewable water resources per capita,2017,3361.773182
Cuba,Total population with access to safe drinking-water (JMP),1992,
Cuba,Total population with access to safe drinking-water (JMP),1997,89.8
Cuba,Total population with access to safe drinking-water (JMP),2002,91.2
Cuba,Total population with access to safe drinking-water (JMP),2007,92.7
Cuba,Total population with access to safe drinking-water (JMP),2012,94.1
Cuba,Total population with access to safe drinking-water (JMP),2017,94.9
Cyprus,Agricultural water withdrawal,1977,0.134
Cyprus,Agricultural water withdrawal,1982,0.146
Cyprus,Agricultural water withdrawal,1987,0.1594
Cyprus,Agricultural water withdrawal,1992,0.159333333
Cyprus,Agricultural water withdrawal,1997,0.149542857
Cyprus,Agricultural water withdrawal,2002,0.1606
Cyprus,Agricultural water withdrawal,2007,0.143
Cyprus,Agricultural water withdrawal,2012,0.171
Cyprus,Agricultural water withdrawal,2017,0.184
Cyprus,"Agriculture, value added (% GDP)",1977,12.672074
Cyprus,"Agriculture, value added (% GDP)",1982,8.890395
Cyprus,"Agriculture, value added (% GDP)",1987,7.125636
Cyprus,"Agriculture, value added (% GDP)",1992,5.489592
Cyprus,"Agriculture, value added (% GDP)",1997,3.920749
Cyprus,"Agriculture, value added (% GDP)",2002,3.787994
Cyprus,"Agriculture, value added (% GDP)",2007,2.023801
Cyprus,"Agriculture, value added (% GDP)",2012,2.007119
Cyprus,"Agriculture, value added (% GDP)",2017,2.020489
Cyprus,GDP per capita,1977,2337.269034
Cyprus,GDP per capita,1982,4643.148208
Cyprus,GDP per capita,1987,7500.903368
Cyprus,GDP per capita,1992,12679.34047
Cyprus,GDP per capita,1997,14224.94841
Cyprus,GDP per capita,2002,16041.79327
Cyprus,GDP per capita,2007,31353.20266
Cyprus,GDP per capita,2012,28912.42884
Cyprus,GDP per capita,2017,26473.00761
Cyprus,Industrial water withdrawal,1977,0
Cyprus,Industrial water withdrawal,1982,0
Cyprus,Industrial water withdrawal,1987,0.002
Cyprus,Industrial water withdrawal,1992,0.005
Cyprus,Industrial water withdrawal,1997,0.004142857
Cyprus,Industrial water withdrawal,2002,0.004785714
Cyprus,Industrial water withdrawal,2007,0.008
Cyprus,Industrial water withdrawal,2012,0.0042
Cyprus,Industrial water withdrawal,2017,0.017
Cyprus,National Rainfall Index (NRI),1977,441.2
Cyprus,National Rainfall Index (NRI),1982,526.34
Cyprus,National Rainfall Index (NRI),1987,411.48
Cyprus,National Rainfall Index (NRI),1992,337.1857143
Cyprus,National Rainfall Index (NRI),1997,342.8
Cyprus,National Rainfall Index (NRI),2002,344.3
Cyprus,National Rainfall Index (NRI),2007,344.3
Cyprus,National Rainfall Index (NRI),2012,344.3
Cyprus,National Rainfall Index (NRI),2017,344.3
Cyprus,Population density,1977,71.94864865
Cyprus,Population density,1982,74.77859459
Cyprus,Population density,1987,78.20281081
Cyprus,Population density,1992,86.55254054
Cyprus,Population density,1997,96.34486486
Cyprus,Population density,2002,105.6177297
Cyprus,Population density,2007,114.996
Cyprus,Population density,2012,122.7076757
Cyprus,Population density,2017,127.5327568
Cyprus,SDG 6.4.2. Water Stress,1977,22.38928376
Cyprus,SDG 6.4.2. Water Stress,1982,25.45106616
Cyprus,SDG 6.4.2. Water Stress,1987,28.75888464
Cyprus,SDG 6.4.2. Water Stress,1992,29.11427009
Cyprus,SDG 6.4.2. Water Stress,1997,24.75982192
Cyprus,SDG 6.4.2. Water Stress,2002,23.33242209
Cyprus,SDG 6.4.2. Water Stress,2007,22.43028978
Cyprus,SDG 6.4.2. Water Stress,2012,34.8961181
Cyprus,SDG 6.4.2. Water Stress,2017,29.52433024
Cyprus,Total renewable water resources per capita,1977,1172.007062
Cyprus,Total renewable water resources per capita,1982,1127.653238
Cyprus,Total renewable water resources per capita,1987,1078.27741
Cyprus,Total renewable water resources per capita,1992,974.255912
Cyprus,Total renewable water resources per capita,1997,875.2342374
Cyprus,Total renewable water resources per capita,2002,798.3917524
Cyprus,Total renewable water resources per capita,2007,733.2804995
Cyprus,Total renewable water resources per capita,2012,687.1968185
Cyprus,Total renewable water resources per capita,2017,661.1973776
Cyprus,Total population with access to safe drinking-water (JMP),1992,100
Cyprus,Total population with access to safe drinking-water (JMP),1997,100
Cyprus,Total population with access to safe drinking-water (JMP),2002,100
Cyprus,Total population with access to safe drinking-water (JMP),2007,100
Cyprus,Total population with access to safe drinking-water (JMP),2012,100
Cyprus,Total population with access to safe drinking-water (JMP),2017,100
Czechia,Agricultural water withdrawal,1985,
Czechia,Agricultural water withdrawal,1990,
Czechia,Agricultural water withdrawal,1997,0.02
Czechia,Agricultural water withdrawal,2002,0.0187
Czechia,Agricultural water withdrawal,2007,0.0298
Czechia,Agricultural water withdrawal,2012,0.0432
Czechia,Agricultural water withdrawal,2017,0.0466
Czechia,"Agriculture, value added (% GDP)",1997,3.316239
Czechia,"Agriculture, value added (% GDP)",2002,2.56298
Czechia,"Agriculture, value added (% GDP)",2007,1.963794
Czechia,"Agriculture, value added (% GDP)",2012,2.349706
Czechia,"Agriculture, value added (% GDP)",2017,2.057569
Czechia,GDP per capita,1997,5976.878919
Czechia,GDP per capita,2002,7989.413672
Czechia,GDP per capita,2007,18271.21038
Czechia,GDP per capita,2012,19588.28999
Czechia,GDP per capita,2017,20334.09153
Czechia,Industrial water withdrawal,1997,1.514
Czechia,Industrial water withdrawal,2002,1.362558824
Czechia,Industrial water withdrawal,2007,1.211117647
Czechia,Industrial water withdrawal,2012,1.059676471
Czechia,Industrial water withdrawal,2017,0.9672
Czechia,National Rainfall Index (NRI),1997,694.85
Czechia,National Rainfall Index (NRI),2002,707.1
Czechia,National Rainfall Index (NRI),2007,707.1
Czechia,National Rainfall Index (NRI),2012,707.1
Czechia,National Rainfall Index (NRI),2017,707.1
Czechia,Population density,1997,131.0807531
Czechia,Population density,2002,129.9893622
Czechia,Population density,2007,131.324179
Czechia,Population density,2012,134.1611893
Czechia,Population density,2017,134.9186509
Czechia,SDG 6.4.2. Water Stress,1997,37.90298054
Czechia,SDG 6.4.2. Water Stress,2002,29.01611922
Czechia,SDG 6.4.2. Water Stress,2007,29.9513382
Czechia,SDG 6.4.2. Water Stress,2012,27.986618
Czechia,SDG 6.4.2. Water Stress,2017,24.78710462
Czechia,Total renewable water resources per capita,1997,1271.964481
Czechia,Total renewable water resources per capita,2002,1282.643897
Czechia,Total renewable water resources per capita,2007,1269.606735
Czechia,Total renewable water resources per capita,2012,1242.759273
Czechia,Total renewable water resources per capita,2017,1235.782162
Czechia,Total population with access to safe drinking-water (JMP),1997,99.8
Czechia,Total population with access to safe drinking-water (JMP),2002,99.8
Czechia,Total population with access to safe drinking-water (JMP),2007,99.9
Czechia,Total population with access to safe drinking-water (JMP),2012,100
Czechia,Total population with access to safe drinking-water (JMP),2017,100
Democratic People's Republic of Korea,Agricultural water withdrawal,1987,
Democratic People's Republic of Korea,Agricultural water withdrawal,1997,6.61
Democratic People's Republic of Korea,Agricultural water withdrawal,2002,6.61
Democratic People's Republic of Korea,Agricultural water withdrawal,2007,6.61
Democratic People's Republic of Korea,Agricultural water withdrawal,2012,6.61
Democratic People's Republic of Korea,Agricultural water withdrawal,2017,6.61
Democratic People's Republic of Korea,"Agriculture, value added (% GDP)",1977,28.267947
Democratic People's Republic of Korea,"Agriculture, value added (% GDP)",1982,28.267947
Democratic People's Republic of Korea,"Agriculture, value added (% GDP)",1987,28.267947
Democratic People's Republic of Korea,"Agriculture, value added (% GDP)",1992,28.522347
Democratic People's Republic of Korea,"Agriculture, value added (% GDP)",1997,28.934606
Democratic People's Republic of Korea,"Agriculture, value added (% GDP)",2002,30.217092
Democratic People's Republic of Korea,"Agriculture, value added (% GDP)",2007,21.215304
Democratic People's Republic of Korea,"Agriculture, value added (% GDP)",2012,23.375959
Democratic People's Republic of Korea,"Agriculture, value added (% GDP)",2017,22.825973
Democratic People's Republic of Korea,GDP per capita,1977,588.707343
Democratic People's Republic of Korea,GDP per capita,1982,806.863937
Democratic People's Republic of Korea,GDP per capita,1987,836.260098
Democratic People's Republic of Korea,GDP per capita,1992,593.078745
Democratic People's Republic of Korea,GDP per capita,1997,461.766526
Democratic People's Republic of Korea,GDP per capita,2002,467.979239
Democratic People's Republic of Korea,GDP per capita,2007,596.869383
Democratic People's Republic of Korea,GDP per capita,2012,643.217707
Democratic People's Republic of Korea,GDP per capita,2017,684.600808
Democratic People's Republic of Korea,Industrial water withdrawal,1987,2.27
Democratic People's Republic of Korea,Industrial water withdrawal,1992,1.815384615
Democratic People's Republic of Korea,Industrial water withdrawal,1997,1.360769231
Democratic People's Republic of Korea,Industrial water withdrawal,2002,1.1108
Democratic People's Republic of Korea,Industrial water withdrawal,2007,1.145
Democratic People's Republic of Korea,Industrial water withdrawal,2012,1.145
Democratic People's Republic of Korea,Industrial water withdrawal,2017,1.145
Democratic People's Republic of Korea,Population density,1977,139.3444334
Democratic People's Republic of Korea,Population density,1982,149.3990708
Democratic People's Republic of Korea,Population density,1987,161.2077816
Democratic People's Republic of Korea,Population density,1992,173.6967314
Democratic People's Republic of Korea,Population density,1997,185.2934047
Democratic People's Republic of Korea,Population density,2002,193.6241331
Democratic People's Republic of Korea,Population density,2007,200.6664261
Democratic People's Republic of Korea,Population density,2012,205.7461838
Democratic People's Republic of Korea,Population density,2017,210.965862
Democratic People's Republic of Korea,SDG 6.4.2. Water Stress,2002,27.54399231
Democratic People's Republic of Korea,SDG 6.4.2. Water Stress,2007,27.7404678
Democratic People's Republic of Korea,SDG 6.4.2. Water Stress,2012,27.7404678
Democratic People's Republic of Korea,SDG 6.4.2. Water Stress,2017,27.7404678
Democratic People's Republic of Korea,Total renewable water resources per capita,1977,4593.197495
Democratic People's Republic of Korea,Total renewable water resources per capita,1982,4284.072844
Democratic People's Republic of Korea,Total renewable water resources per capita,1987,3970.258109
Democratic People's Republic of Korea,Total renewable water resources per capita,1992,3684.793014
Democratic People's Republic of Korea,Total renewable water resources per capita,1997,3454.178542
Democratic People's Republic of Korea,Total renewable water resources per capita,2002,3305.561617
Democratic People's Republic of Korea,Total renewable water resources per capita,2007,3189.5545
Democratic People's Republic of Korea,Total renewable water resources per capita,2012,3110.806191
Democratic People's Republic of Korea,Total renewable water resources per capita,2017,3033.839203
Democratic People's Republic of Korea,Total population with access to safe drinking-water (JMP),1992,100
Democratic People's Republic of Korea,Total population with access to safe drinking-water (JMP),1997,99.9
Democratic People's Republic of Korea,Total population with access to safe drinking-water (JMP),2002,99.9
Democratic People's Republic of Korea,Total population with access to safe drinking-water (JMP),2007,99.8
Democratic People's Republic of Korea,Total population with access to safe drinking-water (JMP),2012,99.7
Democratic People's Republic of Korea,Total population with access to safe drinking-water (JMP),2017,99.7
Democratic Republic of the Congo,Agricultural water withdrawal,1997,0.07856
Democratic Republic of the Congo,Agricultural water withdrawal,2002,0.0719
Democratic Republic of the Congo,Agricultural water withdrawal,2007,0.0719
Democratic Republic of the Congo,Agricultural water withdrawal,2012,0.0719
Democratic Republic of the Congo,Agricultural water withdrawal,2017,0.0719
Democratic Republic of the Congo,"Agriculture, value added (% GDP)",1977,25.614257
Democratic Republic of the Congo,"Agriculture, value added (% GDP)",1982,30.121042
Democratic Republic of the Congo,"Agriculture, value added (% GDP)",1987,29.001095
Democratic Republic of the Congo,"Agriculture, value added (% GDP)",1992,49.019962
Democratic Republic of the Congo,"Agriculture, value added (% GDP)",1997,47.500001
Democratic Republic of the Congo,"Agriculture, value added (% GDP)",2002,26.583826
Democratic Republic of the Congo,"Agriculture, value added (% GDP)",2007,21.601591
Democratic Republic of the Congo,"Agriculture, value added (% GDP)",2012,20.441038
Democratic Republic of the Congo,"Agriculture, value added (% GDP)",2017,19.893042
Democratic Republic of the Congo,GDP per capita,1977,485.290149
Democratic Republic of the Congo,GDP per capita,1982,497.411143
Democratic Republic of the Congo,GDP per capita,1987,235.077838
Democratic Republic of the Congo,GDP per capita,1992,348.348228
Democratic Republic of the Congo,GDP per capita,1997,214.900148
Democratic Republic of the Congo,GDP per capita,2002,175.135745
Democratic Republic of the Congo,GDP per capita,2007,286.508198
Democratic Republic of the Congo,GDP per capita,2012,424.859809
Democratic Republic of the Congo,GDP per capita,2017,462.779322
Democratic Republic of the Congo,Industrial water withdrawal,1992,0.07098
Democratic Republic of the Congo,Industrial water withdrawal,1997,0.10343
Democratic Republic of the Congo,Industrial water withdrawal,2002,0.13246
Democratic Republic of the Congo,Industrial water withdrawal,2007,0.1468
Democratic Republic of the Congo,Industrial water withdrawal,2012,0.1468
Democratic Republic of the Congo,Industrial water withdrawal,2017,0.1468
Democratic Republic of the Congo,National Rainfall Index (NRI),1977,1564.5
Democratic Republic of the Congo,National Rainfall Index (NRI),1982,1580.333333
Democratic Republic of the Congo,National Rainfall Index (NRI),1987,1559
Democratic Republic of the Congo,National Rainfall Index (NRI),1992,1541.5
Democratic Republic of the Congo,National Rainfall Index (NRI),1997,1534
Democratic Republic of the Congo,National Rainfall Index (NRI),2002,1571
Democratic Republic of the Congo,National Rainfall Index (NRI),2007,1571
Democratic Republic of the Congo,National Rainfall Index (NRI),2012,1571
Democratic Republic of the Congo,National Rainfall Index (NRI),2017,1571
Democratic Republic of the Congo,Population density,1977,10.34139778
Democratic Republic of the Congo,Population density,1982,11.820446
Democratic Republic of the Congo,Population density,1987,13.44588078
Democratic Republic of the Congo,Population density,1992,15.92159617
Democratic Republic of the Congo,Population density,1997,18.69074486
Democratic Republic of the Congo,Population density,2002,21.26850473
Democratic Republic of the Congo,Population density,2007,24.92843197
Democratic Republic of the Congo,Population density,2012,29.43491168
Democratic Republic of the Congo,Population density,2017,34.7136989
Democratic Republic of the Congo,SDG 6.4.2. Water Stress,1997,0.172353136
Democratic Republic of the Congo,SDG 6.4.2. Water Stress,2002,0.207069366
Democratic Republic of the Congo,SDG 6.4.2. Water Stress,2007,0.226883505
Democratic Republic of the Congo,SDG 6.4.2. Water Stress,2012,0.226883505
Democratic Republic of the Congo,SDG 6.4.2. Water Stress,2017,0.226883505
Democratic Republic of the Congo,Total renewable water resources per capita,1977,52909.11468
Democratic Republic of the Congo,Total renewable water resources per capita,1982,46288.79496
Democratic Republic of the Congo,Total renewable water resources per capita,1987,40693.07248
Democratic Republic of the Congo,Total renewable water resources per capita,1992,34365.53692
Democratic Republic of the Congo,Total renewable water resources per capita,1997,29274.07148
Democratic Republic of the Congo,Total renewable water resources per capita,2002,25726.03049
Democratic Republic of the Congo,Total renewable water resources per capita,2007,21949.00191
Democratic Republic of the Congo,Total renewable water resources per capita,2012,18588.61365
Democratic Republic of the Congo,Total renewable water resources per capita,2017,15761.91009
Democratic Republic of the Congo,Total population with access to safe drinking-water (JMP),1992,44.2
Democratic Republic of the Congo,Total population with access to safe drinking-water (JMP),1997,46
Democratic Republic of the Congo,Total population with access to safe drinking-water (JMP),2002,47.9
Democratic Republic of the Congo,Total population with access to safe drinking-water (JMP),2007,49.7
Democratic Republic of the Congo,Total population with access to safe drinking-water (JMP),2012,51.4
Democratic Republic of the Congo,Total population with access to safe drinking-water (JMP),2017,52.4
Denmark,Agricultural water withdrawal,1977,0.46
Denmark,Agricultural water withdrawal,1982,0.556
Denmark,Agricultural water withdrawal,1987,0.568733333
Denmark,Agricultural water withdrawal,1992,0.397
Denmark,Agricultural water withdrawal,1997,0.369
Denmark,Agricultural water withdrawal,2002,0.1652
Denmark,Agricultural water withdrawal,2007,0.1175
Denmark,Agricultural water withdrawal,2012,0.1863
Denmark,Agricultural water withdrawal,2017,0.3267
Denmark,"Agriculture, value added (% GDP)",1977,4.663644
Denmark,"Agriculture, value added (% GDP)",1982,4.652512
Denmark,"Agriculture, value added (% GDP)",1987,3.451506
Denmark,"Agriculture, value added (% GDP)",1992,2.791832
Denmark,"Agriculture, value added (% GDP)",1997,2.637138
Denmark,"Agriculture, value added (% GDP)",2002,1.781147
Denmark,"Agriculture, value added (% GDP)",2007,1.1744
Denmark,"Agriculture, value added (% GDP)",2012,1.654721
Denmark,"Agriculture, value added (% GDP)",2017,1.42793
Denmark,GDP per capita,1977,9767.296705
Denmark,GDP per capita,1982,11791.61212
Denmark,GDP per capita,1987,21381.31013
Denmark,GDP per capita,1992,29567.8903
Denmark,GDP per capita,1997,32881.42548
Denmark,GDP per capita,2002,33247.99108
Denmark,GDP per capita,2007,58395.9474
Denmark,GDP per capita,2012,58308.45212
Denmark,GDP per capita,2017,57454.28922
Denmark,Industrial water withdrawal,1977,0.045
Denmark,Industrial water withdrawal,1982,0.159
Denmark,Industrial water withdrawal,1987,0.3206
Denmark,Industrial water withdrawal,1992,0.197816667
Denmark,Industrial water withdrawal,1997,0.129858333
Denmark,Industrial water withdrawal,2002,0.0619
Denmark,Industrial water withdrawal,2007,0.0423
Denmark,Industrial water withdrawal,2012,0.128
Denmark,Industrial water withdrawal,2017,0.0329
Denmark,National Rainfall Index (NRI),1977,595.7
Denmark,National Rainfall Index (NRI),1982,666.02
Denmark,National Rainfall Index (NRI),1987,631.3625
Denmark,National Rainfall Index (NRI),1992,584.8
Denmark,National Rainfall Index (NRI),1997,558.6
Denmark,National Rainfall Index (NRI),2002,694
Denmark,National Rainfall Index (NRI),2007,694
Denmark,National Rainfall Index (NRI),2012,694
Denmark,National Rainfall Index (NRI),2017,694
Denmark,Population density,1977,118.28835
Denmark,Population density,1982,118.8987932
Denmark,Population density,1987,118.7578789
Denmark,Population density,1992,120.0197262
Denmark,Population density,1997,122.4811093
Denmark,Population density,2002,124.6878858
Denmark,Population density,2007,126.941773
Denmark,Population density,2012,130.7315937
Denmark,Population density,2017,140.0506719
Denmark,SDG 6.4.2. Water Stress,1977,32.58518118
Denmark,SDG 6.4.2. Water Stress,1982,37.99351001
Denmark,SDG 6.4.2. Water Stress,1987,36.19073373
Denmark,SDG 6.4.2. Water Stress,1992,32.16223583
Denmark,SDG 6.4.2. Water Stress,1997,24.81070849
Denmark,SDG 6.4.2. Water Stress,2002,17.66901028
Denmark,SDG 6.4.2. Water Stress,2007,15.01892915
Denmark,SDG 6.4.2. Water Stress,2012,19.69983775
Denmark,SDG 6.4.2. Water Stress,2017,20.04056247
Denmark,Total renewable water resources per capita,1977,1177.152644
Denmark,Total renewable water resources per capita,1982,1171.108976
Denmark,Total renewable water resources per capita,1987,1172.498577
Denmark,Total renewable water resources per capita,1992,1160.171319
Denmark,Total renewable water resources per capita,1997,1136.856489
Denmark,Total renewable water resources per capita,2002,1116.735945
Denmark,Total renewable water resources per capita,2007,1096.907981
Denmark,Total renewable water resources per capita,2012,1069.328106
Denmark,Total renewable water resources per capita,2017,1046.705025
Denmark,Total population with access to safe drinking-water (JMP),1992,100
Denmark,Total population with access to safe drinking-water (JMP),1997,100
Denmark,Total population with access to safe drinking-water (JMP),2002,100
Denmark,Total population with access to safe drinking-water (JMP),2007,100
Denmark,Total population with access to safe drinking-water (JMP),2012,100
Denmark,Total population with access to safe drinking-water (JMP),2017,100
Djibouti,Agricultural water withdrawal,1987,0.006466667
Djibouti,Agricultural water withdrawal,1992,0.005133333
Djibouti,Agricultural water withdrawal,1997,0.0038
Djibouti,Agricultural water withdrawal,2002,0.003
Djibouti,Agricultural water withdrawal,2007,0.003
Djibouti,Agricultural water withdrawal,2012,0.003
Djibouti,Agricultural water withdrawal,2017,0.003
Djibouti,"Agriculture, value added (% GDP)",1977,4.523123
Djibouti,"Agriculture, value added (% GDP)",1982,3.968037
Djibouti,"Agriculture, value added (% GDP)",1987,3.255772
Djibouti,"Agriculture, value added (% GDP)",1992,2.878226
Djibouti,"Agriculture, value added (% GDP)",1997,3.139634
Djibouti,"Agriculture, value added (% GDP)",2002,3.134696
Djibouti,"Agriculture, value added (% GDP)",2007,3.633215
Djibouti,"Agriculture, value added (% GDP)",2012,1.493087
Djibouti,"Agriculture, value added (% GDP)",2017,1.428002
Djibouti,GDP per capita,1977,784.769464
Djibouti,GDP per capita,1982,867.275475
Djibouti,GDP per capita,1987,813.076807
Djibouti,GDP per capita,1992,783.006648
Djibouti,GDP per capita,1997,743.101609
Djibouti,GDP per capita,2002,790.68091
Djibouti,GDP per capita,2007,1047.586896
Djibouti,GDP per capita,2012,1935.109991
Djibouti,GDP per capita,2017,2891.234525
Djibouti,Industrial water withdrawal,1987,0
Djibouti,Industrial water withdrawal,1992,0
Djibouti,Industrial water withdrawal,1997,0
